review_id,review,rating,time,aspect_index,topic,problem,sentiment,aspect,modified_flag,company,data_source
28cb94d4-2532-405a-a315-0ab7867764fd,service is a fraud you cant log in on computer and if you call customer service they and their supervisors hang up on you you have to buy an unlimited plan twice they dont let you login on multiple devices need separate unlimited subscription for each one customer service is useless service does not work on computer you buy a music package but cannot use it rude supervisors are corrupt and poorly trained employees and they dont care hang up on you too you need to buy it twice scam,1,10/4/2024 0:32,28cb94d4-2532-405a-a315-0ab7867764fd_2_052c9f51,functionality,customer service hangs up on you,negative,customer service quality,False,Apple Music,Android
b84e20b9-8be0-4b71-b960-91547a0a5629,yeah  it aint bad sure  you can download music but this is how google makes it up to the people who lost all of their purchased music when they sold out to youtube tired of all these damn subscriptions and limited access to something as simple as music but still  better than most other music streaming services,5,2/5/2025 16:43,b84e20b9-8be0-4b71-b960-91547a0a5629_1_e2715f41,other,limited access to music,neutral,access to music services,False,YouTube Music,Android
16c9e4e5-1aff-46f8-87cd-43ef5a7e94eb,i had been struggling with falling asleep and plenty of mental illnesses with anxiety  overcoming trauma  trying to heal myself  and depression the premium is 100 worth it i cant imagine my life without this app and even if im not finding time to use the meditations like i do want to still working on finding time for those and making time for my mental health the daily check ins and gratitudes i do each day take less than five minutes and help me see that even if i felt like it was a horrible day so many good things also happened the daily reflections are also amazing helping me realize thoughts and answers i didnt know i had if i didnt just sit back think and listen overall this app has been incredible and i wouldnt change a thing 1000 worth the money such a large variety of things and tools to listen and work with to the people who made this app thank you so much for helping the millions of people out there like me,5,2/3/2022 2:05,16c9e4e5-1aff-46f8-87cd-43ef5a7e94eb_1_f4b9072f,other,N/A,Positive,N/A,False,Amazon Music,IOS
179ea450-2397-4f3a-98f1-83378a01f629,cant sign in due to require a verification code but its didnt text to me its required code from trusted devices which is not nearby me,3,2/3/2025 14:54,179ea450-2397-4f3a-98f1-83378a01f629_1_3b124b0b,security,cant sign in due to require a verification code but its didnt text to me,negative,sign-in process issues,False,Apple Music,Android
f611c766-66bd-48f1-9633-b8f89400ab56,in my car  i need to run an older version as the latest version causes it to crash or not load a the queue now the older version prompts an update an refuses to run how can i run this app on my car head unit that needs support for android 6 and 32bit,1,2/19/2025 22:05,f611c766-66bd-48f1-9633-b8f89400ab56_1_ff43fb3c,functionality,latest version causes it to crash or not load the queue,negative,app compatibility with head unit,False,YouTube Music,Android
18ffd1e0-fdc4-481f-84d1-e6f3c314299b,this app is becoming worst day by day jab takk ad puri naa dekhlo toh song play takk nahi hota please fix this issue ,1,2/25/2025 4:35,18ffd1e0-fdc4-481f-84d1-e6f3c314299b_1_a5601988,ads,ads are too long before songs play,negative,advertisement duration,False,Spotify,Android
78f8b094-19a7-41ef-a244-5ba373d4d6f8,an unbelievably poor replacement for play music  come on google you can do much better than this,1,2/14/2025 9:58,78f8b094-19a7-41ef-a244-5ba373d4d6f8_1_b87bb13e,functionality,unbelievably poor replacement for play music,negative,replacement quality for play music,False,Amazon Music,Android
7cef4438-54ab-481f-a5c2-a97268f38ee4,there is only a few complaints i have  a lot of songs i have tried to search arent there even though the song is an official one i searched a song on this app and i found one that is copying the original word for word  so if you could get that fixed it would be better  but i understand if you are unable to do that  if you could get these problems fixes i would be very appreciative  thank you for taking the time out of your day to read this and i hope this helps,4,6/21/2023 7:59,7cef4438-54ab-481f-a5c2-a97268f38ee4_1_93afcbe4,other,a lot of songs I have tried to search aren't there,neutral,song availability issue,False,Apple Music,IOS
ddb9b7f2-07d2-43e5-8f94-e81a329d6820,dolby atmos settings are changing on their own again i set it to music and it keeps switching back to auto by itself please fix this bug  it is frustrating,3,2/11/2025 21:25,ddb9b7f2-07d2-43e5-8f94-e81a329d6820_1_a7f53509,functionality,dolby atmos settings are changing on their own,negative,settings malfunctioning,False,Apple Music,Android
2f5bde11-2635-4f5b-aeda-27e88df229f1,algoritm for shuffle play library should have more variety at some point kinda starts repeating same songs,4,2/26/2025 0:27,2f5bde11-2635-4f5b-aeda-27e88df229f1_1_3842b3a8,functionality,shuffle play library should have more variety,negative,shuffle play variety,False,YouTube Music,Android
c85480c5-11a9-4eb8-9738-25d8932908d0,the app stops playing after a few songs or halfway through a song you have to manually go to the app and press play again very frustrating especially when driving sometimes have to click on a playlist multiple times just to get it to load instead of adding new features every update focus on fixing the bugs in the current version,2,4/2/2019 5:51,c85480c5-11a9-4eb8-9738-25d8932908d0_1_d349dda4,functionality,the app stops playing after a few songs or halfway through a song,negative,app playback issues,False,Apple Music,Android
8f73bc1f-fa2d-4efc-9b12-43f88d2b9aa1,the spotify is the awful app i have ever seen,1,2/25/2025 15:26,8f73bc1f-fa2d-4efc-9b12-43f88d2b9aa1_1_0e426f04,performance,awful app,negative,overall app experience,False,Spotify,Android
5a81cd33-494e-49a4-af40-6ba0f1b1920a,this year has been a crazy one for everyone my anxiety and stress had been on an all time high  so when i got the notification from american express that we could try the app for free i thought  what do i have to lose   meditation has now become my go to  ive made it the central part of my morning routine with the 10 min daily calm meditation to begin my day throughout the day  if i feel myself beginning to get tense and stressed  i know its my queue to go ground myself again with the app the guidance is excellent for beginners  like myself  and really helps you zone in   this app has made me more mindful  it allows me to slow down and ground myself before i react overall i would recommend instilling a daily meditation practice to anyone you truly do feel the difference  just be patient and give yourself grace  but stick to it,5,10/12/2020 13:16,5a81cd33-494e-49a4-af40-6ba0f1b1920a_1_ae8caff9,other,N/A,Positive,N/A,False,Amazon Music,IOS
a330b80e-4082-4b5f-8325-d904b51855c7,this app used to be fantastic when tamara started by herself it was more focused on the nature of meditation  development and not about celebrities like now it feels like as if this was the goal for her to reach this status instead of true meditation monks and buddhists dont need all the fuzz around it and calm was in the beginning fantastic and not too overwhelming with too much fuzz around it i left calm for better alternatives true to the core and wish tamara good luck  it is sad this app turned into a hype for her celebrity status and perhaps the desire to become one herself  instead of the person she was  humble  motivated  just herself the way i liked her most thank you for the great time i had on this app but time to move on,3,9/1/2021 4:44,a330b80e-4082-4b5f-8325-d904b51855c7_1_ab8445b8,other,the app turned into a hype for celebrity status,negative,focus on meditation,False,Amazon Music,IOS
083536d5-8e1d-440c-becd-a5d18993aa2a,i had several playlists that completely disappeared after an ios 18 update  other playlists that were diminished from several dozen songs to one or two songs playlists that id had for years nothing could or had been done about it it was saddening   disheartening and heartbreaking as the majority of that music was from my youth other than that i dont get to use a lot of the features offered by apple music as im not sure what the functionality for them are i dont get to explore much however the automatic favorites playlist was the best idea ever being a musician percussionist and a dancer i love music  i just wish i could keep what i add to my playlists once and would not have to take time to curate another list,2,11/5/2024 13:50,083536d5-8e1d-440c-becd-a5d18993aa2a_1_b9823c48,functionality,playlists disappeared after update,negative,playlist management issues,False,Apple Music,IOS
083536d5-8e1d-440c-becd-a5d18993aa2a,i had several playlists that completely disappeared after an ios 18 update  other playlists that were diminished from several dozen songs to one or two songs playlists that id had for years nothing could or had been done about it it was saddening   disheartening and heartbreaking as the majority of that music was from my youth other than that i dont get to use a lot of the features offered by apple music as im not sure what the functionality for them are i dont get to explore much however the automatic favorites playlist was the best idea ever being a musician percussionist and a dancer i love music  i just wish i could keep what i add to my playlists once and would not have to take time to curate another list,2,11/5/2024 13:50,083536d5-8e1d-440c-becd-a5d18993aa2a_2_1c4484f6,other,playlists diminished from several dozen songs to one or two songs,negative,lack of feature clarity,False,Apple Music,IOS
cda040e1-e33b-446b-a365-cafe72025126,i dont like the new update you did by taking  away the toggle in the top right corner to turn it to audio only or video now it plays the video first i have to tap song instead and it has to buffer again if theres a way to just make it audio please let me know ive looked in setting and didnt seen anything to switch it to audio only,5,7/20/2019 2:54,cda040e1-e33b-446b-a365-cafe72025126_1_2ca10929,functionality,taking away the toggle for audio only,negative,user interface changes,False,YouTube Music,IOS
f4f734db-f681-419c-8e01-c84710fb11fe,around a month ago  maybe more they released an update and the volume plummeted when switching from other music apps to youtube music the volume lowers and not a little its very noticable it seems to be at around the same volume as the standard youtube app  which it didnt used to be not having my apps be the same volume leads to me having to adjust my sound setup whenever i switch app so i just stopped using youtube music which is a shame as i really appreciate the wide content access,1,2/10/2025 20:05,f4f734db-f681-419c-8e01-c84710fb11fe_1_234bfea0,functionality,the volume plummeted when switching from other music apps to youtube music,negative,volume inconsistency when switching apps,False,YouTube Music,Android
4df3a85e-b2c2-493f-9424-d6f63997c8a7,so this app has become progressively worse in every way they took away the scroll slider that made it easier to scroll through a huge library and they will take away random songs off albums and make them unavailable id say the latest update is the most inconvenient one though edit the app is back to being functional back to 3 stars,3,1/25/2025 1:27,4df3a85e-b2c2-493f-9424-d6f63997c8a7_1_00e5e045,functionality,the app has become progressively worse in every way,neutral,app functionality issues,False,Amazon Music,Android
91161399-1ece-4c39-862a-9b35b2550b31,its a great app overall but there are still certain factors in user interface that needs improvement  1 default radio button on top of song playing would make starting radio much easier  2 starting radio is restarting the current song which makes the user experience poor the current song should keep playing and the radio songs queue should be added in the background,4,11/5/2022 0:05,91161399-1ece-4c39-862a-9b35b2550b31_1_776e43e1,other,certain factors in user interface need improvement,neutral,user interface improvements,False,YouTube Music,IOS
8b740738-c3e6-49d8-aa8f-9b0dc5ba48c3,i paid 70 for this thing  and the sleep feature does not work correctly for me at all i set it for three hours usually  because i like the noise to continue until i know for sure that i have fallen asleep it never fails that once it stops  it jars me out of sleep  assuming i have fallen asleep quickly enough unfortunately thats exactly what keeps happening to me i use this app on my ipad  and usually after the first song  if i am listening to sleep music  it completely stops playing  and then i get a message telling me that my timer ran out even though the timer underneath clearly shows that i have close to three hours still left on it this literally happens almost every night so ive gotten to the point where i dont even try to fall asleep until at least two songs have played i like the app otherwise  but its absolutely ridiculous that i have to do that after having spent so much money on this thing   i like the sleep stories as well  but i wish there was some way to set them on repeat because i dont always fall asleep quickly enough and i wouldnt mind having them play multiple times,3,12/30/2021 1:53,8b740738-c3e6-49d8-aa8f-9b0dc5ba48c3_1_90f18e77,functionality,sleep feature does not work correctly,negative,sleep feature functionality,False,Amazon Music,IOS
8b740738-c3e6-49d8-aa8f-9b0dc5ba48c3,i paid 70 for this thing  and the sleep feature does not work correctly for me at all i set it for three hours usually  because i like the noise to continue until i know for sure that i have fallen asleep it never fails that once it stops  it jars me out of sleep  assuming i have fallen asleep quickly enough unfortunately thats exactly what keeps happening to me i use this app on my ipad  and usually after the first song  if i am listening to sleep music  it completely stops playing  and then i get a message telling me that my timer ran out even though the timer underneath clearly shows that i have close to three hours still left on it this literally happens almost every night so ive gotten to the point where i dont even try to fall asleep until at least two songs have played i like the app otherwise  but its absolutely ridiculous that i have to do that after having spent so much money on this thing   i like the sleep stories as well  but i wish there was some way to set them on repeat because i dont always fall asleep quickly enough and i wouldnt mind having them play multiple times,3,12/30/2021 1:53,8b740738-c3e6-49d8-aa8f-9b0dc5ba48c3_2_96f49a4e,performance,timer ran out notification,negative,timer accuracy issue,False,Amazon Music,IOS
41b55fc2-ee78-44dc-aa2b-9e0052ef9892,please and please what can i do for you guys app to work perfectly without stopping my music please i dont like it is annoying,2,2/24/2025 21:14,41b55fc2-ee78-44dc-aa2b-9e0052ef9892_1_f00fe1d9,performance,the app stops my music unexpectedly,negative,app performance issues,False,YouTube Music,Android
4c59fb45-81f3-4541-9e40-52d4beb433f2,not sure how to report a bug but the app wont play songs at all anymore when i tap a song nothing happens,1,2/3/2025 5:24,4c59fb45-81f3-4541-9e40-52d4beb433f2_1_945149f8,functionality,the app wont play songs at all anymore,negative,song playback issue,False,Apple Music,Android
5b9a9fec-0245-485a-b6e4-3370513a0d43,app keeps closing after going to the new episodes tab,3,2/25/2025 9:28,5b9a9fec-0245-485a-b6e4-3370513a0d43_1_d0129070,performance,app keeps closing after going to the new episodes tab,negative,app stability issues,False,Spotify,Android
821e0e38-01d5-4f84-98a2-3113b6609dff,ive been a paid user of spotify since about 2010 it has been a fantastic app  but over the last few years the interface usability has made it very difficult to navigate and use this is most obvious in podcasts and audio books podcasts in your library are hard to find   and even harder to organise so you can listen on the right order im at the point of switching to give the amazon service ago,2,11/30/2024 20:11,821e0e38-01d5-4f84-98a2-3113b6609dff_1_83f43afa,other,the interface usability has made it very difficult to navigate and use,negative,interface usability issues,False,Spotify,Android
9e4157fe-b50f-45f6-872c-efc25051f819,the parameters that they force you through while listening on free mode are pretty ridiculous i could deal with the limited skips  occasional ad and shuffle only but recently ive noticed that they have doubled and even tripled the amount of ads that i have been getting while listening occasionally when you hit shuffle it will tell you to watch a short video for 30 minutes of free listening  and it used to work fine but recently i have been getting 34 ads after activating this prompt  and then promptly receiving 34 more ads after listening to 1 or 2 songs whered my 30 mins of free listening go if theyre gonna slight me they might as well just get rid of the feature  i would say just to ignore the prompt but they will play ads anyway even if you ignore it  it seems that the pop up is simply acting as a way for them to force even more ads on us through dangling the carrot of uninterrupted listening over our heads,5,7/11/2021 11:56,9e4157fe-b50f-45f6-872c-efc25051f819_1_6ef32ee6,ads,doubled and tripled ads during free mode listening,negative,ad frequency and management,False,Spotify,IOS
9e4157fe-b50f-45f6-872c-efc25051f819,the parameters that they force you through while listening on free mode are pretty ridiculous i could deal with the limited skips  occasional ad and shuffle only but recently ive noticed that they have doubled and even tripled the amount of ads that i have been getting while listening occasionally when you hit shuffle it will tell you to watch a short video for 30 minutes of free listening  and it used to work fine but recently i have been getting 34 ads after activating this prompt  and then promptly receiving 34 more ads after listening to 1 or 2 songs whered my 30 mins of free listening go if theyre gonna slight me they might as well just get rid of the feature  i would say just to ignore the prompt but they will play ads anyway even if you ignore it  it seems that the pop up is simply acting as a way for them to force even more ads on us through dangling the carrot of uninterrupted listening over our heads,5,7/11/2021 11:56,9e4157fe-b50f-45f6-872c-efc25051f819_2_32f43bb1,functionality,ineffective ad-free listening feature,negative,free listening feature effectiveness,False,Spotify,IOS
76e8bd01-0d24-4db0-ad58-8e1ae6b7f657,been using this app for a month now  my subscription ended and asked to renew after i renew  my apple id is now locked what the hell,1,1/12/2025 23:17,76e8bd01-0d24-4db0-ad58-8e1ae6b7f657_1_073663c8,customer_service,my apple id is now locked,negative,subscription renewal process,False,Apple Music,Android
aad71a06-9027-4cc1-a638-5e17aa40a87d,omg i swear to god u yalls must be out of yalls minds i swear on gebus this app is not busin my kids tell me the a  snazzy word to use these dayswink wink  it came to my attention that there is some baddies word on here also my kiddos love that song wap  worship and praise they say the best line is now from the top jesus drops  now thats some wap dam i love that cardi  she has some good christian music for my good old kiddos that i love an wap dam someone not pointing fingers an all but cough cough timmy from church told my kids that it stands for waffles and pancakes if you know what i meanbut i know how these weird app can be and i just want to say that my mama told me that i shouldnt have had my good old wap kids at 14 with mymy brother billy boy but my kids think hes theirs uncle and there dad is the mailman but i told them to stop thinking that and to always have a condom and wap but they didnt listen and now im a cumtreewap grandma and my 56 grand baby is being born rn on my lap as we speak oh no i for got to say is that yalls premium isnt letting my 47 grand babys on the family plan  i  cardi  and dodge cat or whatevs btw i thank u for are little therapy sesh and yall gotta love,3,8/17/2022 3:40,aad71a06-9027-4cc1-a638-5e17aa40a87d_1_9f8e0420,customer_service,premium isn't letting my 47 grandbabies on the family plan,negative,premium subscription access,False,Spotify,IOS
dfef4ecd-2d80-4452-ab27-e816cf4c2d51,if i wanted so many restrictions id download almost any other free app as this is supposed to be included with my prime membership i was happy with the collection because i could control it skip what i wasnt in the mood for and replay favorites etc it was fine the way it was now the new audible feature isnt working,1,11/25/2024 16:28,dfef4ecd-2d80-4452-ab27-e816cf4c2d51_1_2def6531,functionality,the new audible feature isn't working,negative,audible feature functionality,False,Amazon Music,Android
63034d6c-2811-4ddc-9d51-018bc929f678,i have depression with anxiety this calm app with tamara has changed my daily attitude i even purchased an aromatherapy machine to add to the dimensions i get from this miraculous app i feel like a child being tucked in at night for a bedtime story which i look forward to to each evening they put me to sleep every night without fail my sleeping pills do not really work for me however  now with calm i am unafraid of the tossing and turning of insomnia finally  a beautifully and thoughtfully designed app that takes me to a world of peace if everyone were to use this app on earth it would be a very different place many thanks for the detailed healing approach that you place in this award winning app,5,7/30/2018 14:35,63034d6c-2811-4ddc-9d51-018bc929f678_1_021656e1,other,N/A,Positive,N/A,False,Amazon Music,IOS
c9c585d6-9688-4189-b403-216de22c14d4,this app i have been using for ever it is my 1 recommendation for help to sleep and calm down from life stress etc  i can now choose from a variety of stories meditations and mornin workouts i got this app when i started having deep thoughts and my alexa stories werent working and i would wouldnt sleep well at night this app is and always will be 1 because  this app like i said has stories  meditations  exercises  and other things like sleep tracking  mood checking   user use  and sooooooooo much more hope you respond and never give up on this app                                                             yous truly   unknown,5,4/23/2024 3:38,c9c585d6-9688-4189-b403-216de22c14d4_1_77fb59a7,other,N/A,Positive,N/A,False,Amazon Music,IOS
662074e1-454a-4148-84e8-a54918b71997,i am a android user and i cant cancel my subscription  no way to cancel it  ive been trying to cancel it for more than 6 monthes and i reached apple to cancel my subscription with no use  every time they refere me to the website but there is no option to do that anywhere through the website or apple id for this android app dear apple it is very inconvenient and im very upset   you cant keep charging me when i dont want to continue with my subscription  so please find me a solution quickly,1,9/29/2024 5:39,662074e1-454a-4148-84e8-a54918b71997_1_846466b1,customer_service,cant cancel my subscription,negative,subscription cancellation process,False,Apple Music,Android
ccf77a8b-c314-4374-8b27-e741dad2f109,i personally say that spotify is much better,2,2/4/2025 18:47,ccf77a8b-c314-4374-8b27-e741dad2f109_1_3c5d4f61,other,Spotify is much better,negative,comparison with other services,False,Apple Music,Android
52eca1bc-29ff-4691-bbd1-d99c09834664,one of the best music streaming application now,5,2/16/2025 13:19,52eca1bc-29ff-4691-bbd1-d99c09834664_1_fa55788a,other,N/A,Positive,N/A,False,Apple Music,Android
0cede159-e831-444d-bea5-d9dedf25d702,good collection and reasonable price however since some time unable to view the complete list of songs added to library that is little disappointing as added them one by one over past 12 yrs update dec 2024 downloads keep disappearing other users have faced the issue too,1,12/16/2024 4:31,0cede159-e831-444d-bea5-d9dedf25d702_1_fc6b4736,functionality,unable to view the complete list of songs added to library,negative,library visibility issue,False,Amazon Music,Android
926e10db-7b67-4166-a64b-68896968c80f,best of the streaming apps apart from one thing when i access the music on a different device its not still playing on the other device a message comes up telling me to upgrade to a higher tier as it can only be used one device message can be dismissed but on android auto it stops playing until i get out my phonewhile driving and force close the app have cancelled due to this,1,2/7/2025 10:22,926e10db-7b67-4166-a64b-68896968c80f_1_40f94883,functionality,Cannot access music on multiple devices without upgrading.,negative,device compatibility issue,False,Apple Music,Android
4a1f4c98-04f8-496f-8702-310157392bea,i have been using this app for many years it builds you playlists for like music over time i wouldnt use anything else,5,2/24/2025 13:34,4a1f4c98-04f8-496f-8702-310157392bea_1_5e12b45a,other,N/A,Positive,N/A,False,YouTube Music,Android
82fc4c7f-6545-4be2-bb92-a7c9e63011d3,came over after 12 years of pandora never tried spotify now i have canceled my pandora and have spotify premium nightwish is amazing you should check them out,5,2/26/2025 4:03,82fc4c7f-6545-4be2-bb92-a7c9e63011d3_1_17270bae,other,N/A,Positive,N/A,False,Spotify,Android
d2901a7a-9464-49a3-8595-6933a602cc48,overall i like apple music because theres no ads like spotify but the reason its only 4 stars is because certain music isnt on there and you have to sign up for certain stuff and it plays random songs when i dont like that song,4,1/11/2025 23:27,d2901a7a-9464-49a3-8595-6933a602cc48_1_d834d976,other,certain music isn't available,neutral,music availability issues,False,Apple Music,Android
f4547e45-b41b-4cdb-9cdf-723343ac09b3,error codes  cant play anything  but they keep taking the money,1,1/14/2025 19:39,f4547e45-b41b-4cdb-9cdf-723343ac09b3_1_0b77f356,functionality,error codes prevent playing content,negative,error codes and functionality,False,Apple Music,Android
e7c6116a-8add-49cd-8a75-29ff22bfaa34,ive been a paid subscriber since introduced to yt music years ago i couldnt imagine not having it however  ive had issues my music stops out of nowherewhile playing old playlists  new  with music entirely downloaded to my device i made sure all my other windows were closed out that helped a lil  but not entirely i emailed to see if its a phone or app issue i got an automated reply asking if id read faqs i had also  have issue with rearranging songs email me running out of room,4,1/15/2025 1:15,e7c6116a-8add-49cd-8a75-29ff22bfaa34_1_b0e9ac3a,functionality,my music stops out of nowhere while playing,neutral,music playback issues,False,YouTube Music,Android
e7c6116a-8add-49cd-8a75-29ff22bfaa34,ive been a paid subscriber since introduced to yt music years ago i couldnt imagine not having it however  ive had issues my music stops out of nowherewhile playing old playlists  new  with music entirely downloaded to my device i made sure all my other windows were closed out that helped a lil  but not entirely i emailed to see if its a phone or app issue i got an automated reply asking if id read faqs i had also  have issue with rearranging songs email me running out of room,4,1/15/2025 1:15,e7c6116a-8add-49cd-8a75-29ff22bfaa34_2_51c942a4,other,issue with rearranging songs,neutral,playlist management,False,YouTube Music,Android
1c51a440-6ab3-4d04-bf8c-a76ce316fe16,yall do good most the time but recently it just has been sucking we didnt pay for 2 months we go back and pay for the account we had for years he loses over 2000 songs cant get them back even if we log into a computer to do it so we get over it  it has been 23 months now and the new playlists when on shuffle plays the same artist over and over again and its not like we only have 3 artists on there well  i was just trying to make a new playlist  i took my time and added over 50 songs and it literally only took 1 of them  the first song that i put down honestly i find that really aggravating and super annoying im to the point i dont even want to pay for it anymore  because its getting to the point its really triffling,2,4/11/2023 6:21,1c51a440-6ab3-4d04-bf8c-a76ce316fe16_1_80752c90,functionality,loses over 2000 songs,negative,account recovery issues,False,Apple Music,IOS
49de28c7-e617-466e-b81b-5ca4bbb2efb7,highquality music  good user interface  and much more  and simply the best of the best  try it out you aint gonna regret it,5,2/6/2025 7:20,49de28c7-e617-466e-b81b-5ca4bbb2efb7_1_cf65d0ed,other,N/A,Positive,N/A,False,Apple Music,Android
b48b8437-6bf8-4819-96ec-001ff5b527ef,eta in response to developer comment what i mean is that the program called 7 days of calm showed as being unlocked in the free version  so i assumed the whole 7 day program was unlocked however it was just the first day of the program you get none of the programs for free only first days you cant truly try the programs without a subscription   since the 7 days of calm was unlocked without a subscription  i assumed i got the whole 7 days worth to try it out but nope  you only get 1 day the only way to really try it is to do the 7 day free trial which will roll over into a full years subscription unless you cancel it i cant take a 60 plunge on such a limited trial   also  i found the speakers voice a little annoying while using earbuds  i could hear all the noises her mouth made while she spoke  which was distracting  to say the least,1,6/26/2018 1:47,b48b8437-6bf8-4819-96ec-001ff5b527ef_1_f5663d7b,functionality,"Only the first day of the program is available for free, not the whole 7 days.",negative,limited trial access to programs,False,Amazon Music,IOS
b48b8437-6bf8-4819-96ec-001ff5b527ef,eta in response to developer comment what i mean is that the program called 7 days of calm showed as being unlocked in the free version  so i assumed the whole 7 day program was unlocked however it was just the first day of the program you get none of the programs for free only first days you cant truly try the programs without a subscription   since the 7 days of calm was unlocked without a subscription  i assumed i got the whole 7 days worth to try it out but nope  you only get 1 day the only way to really try it is to do the 7 day free trial which will roll over into a full years subscription unless you cancel it i cant take a 60 plunge on such a limited trial   also  i found the speakers voice a little annoying while using earbuds  i could hear all the noises her mouth made while she spoke  which was distracting  to say the least,1,6/26/2018 1:47,b48b8437-6bf8-4819-96ec-001ff5b527ef_2_a475618c,audio_quality,The speaker's voice is annoying and distracting due to mouth noises.,negative,speaker's audio quality issues,False,Amazon Music,IOS
c9664ae3-27cb-4951-8b83-9d1a9410088c,overall  spotify is good but recently  its been changing the desperate amount of ads and features that have been blocked for nonpremium users is frustrating youre only allowed to skip 6 songs per hour  are forced to listen to your playlist on shuffle  and now  the lyrics have been also blocked i feel like that is a bit too much and the app should be a little more accessible for nonpremium users  so we can enjoy it too ,3,12/13/2024 15:33,c9664ae3-27cb-4951-8b83-9d1a9410088c_1_0a9f71c9,ads,desperate amount of ads,neutral,ad experience frustration,False,Spotify,Android
c9664ae3-27cb-4951-8b83-9d1a9410088c,overall  spotify is good but recently  its been changing the desperate amount of ads and features that have been blocked for nonpremium users is frustrating youre only allowed to skip 6 songs per hour  are forced to listen to your playlist on shuffle  and now  the lyrics have been also blocked i feel like that is a bit too much and the app should be a little more accessible for nonpremium users  so we can enjoy it too ,3,12/13/2024 15:33,c9664ae3-27cb-4951-8b83-9d1a9410088c_2_95573eb3,functionality,features blocked for nonpremium users,neutral,premium feature limitations,False,Spotify,Android
986a8342-9228-4f66-b4d7-9dfea7b35854,this application is amazing by far my favorite app to listen to music my one recommendation is to allow us to remove a song from the upcoming songs on a playlist created by the app when i listen to a certain artist  sometimes i just want to listen to that artist i turn the variety of the station off  but i still sometimes encounter a different artist i still somehow encounter other artists songs i would like to be able to remove that from whats playing next at my discretion also when i am listening to my station i encounter songs i dont really like  would be nice to be able to take them off before they ever play other than that  app is perfect  also please add a visual equalizer i wanna see something cool as my music plays  another thing that can be added would be give an option to never play clean versions of the songs i dont listen to that garbage  update this application went from great to garbage i used to love the less variety feature now when i am listening to one artist i get other songs by artists that i hate i dont want to be introduced to new music they should of left it how it was when it was first released,1,3/18/2018 6:12,986a8342-9228-4f66-b4d7-9dfea7b35854_1_3edf8bae,functionality,Update this application went from great to garbage,negative,app functionality,False,YouTube Music,IOS
986a8342-9228-4f66-b4d7-9dfea7b35854,this application is amazing by far my favorite app to listen to music my one recommendation is to allow us to remove a song from the upcoming songs on a playlist created by the app when i listen to a certain artist  sometimes i just want to listen to that artist i turn the variety of the station off  but i still sometimes encounter a different artist i still somehow encounter other artists songs i would like to be able to remove that from whats playing next at my discretion also when i am listening to my station i encounter songs i dont really like  would be nice to be able to take them off before they ever play other than that  app is perfect  also please add a visual equalizer i wanna see something cool as my music plays  another thing that can be added would be give an option to never play clean versions of the songs i dont listen to that garbage  update this application went from great to garbage i used to love the less variety feature now when i am listening to one artist i get other songs by artists that i hate i dont want to be introduced to new music they should of left it how it was when it was first released,1,3/18/2018 6:12,986a8342-9228-4f66-b4d7-9dfea7b35854_2_6efc56e9,recommendation_system,I encounter songs I don't really like,negative,song selection,False,YouTube Music,IOS
5a2a3a10-1329-4f94-a802-741096375f1a,decent app if you have amazon unlimited the biggest issues are 1 music you have added disappearing 2 the play queue repeating songs while showing the album cover the song it should be playing 3 the music glitching even though this is the only app running 4 not being able to locate music youve downloaded or playlists you made days ago even after running an update my music 5 podcasts say they are playing but there is only silence 6 podcasts wont play at all 7 music not in playlist,1,12/17/2024 17:17,5a2a3a10-1329-4f94-a802-741096375f1a_1_e9eab539,functionality,music you have added disappearing,negative,music disappearing issues,False,Amazon Music,Android
5a2a3a10-1329-4f94-a802-741096375f1a,decent app if you have amazon unlimited the biggest issues are 1 music you have added disappearing 2 the play queue repeating songs while showing the album cover the song it should be playing 3 the music glitching even though this is the only app running 4 not being able to locate music youve downloaded or playlists you made days ago even after running an update my music 5 podcasts say they are playing but there is only silence 6 podcasts wont play at all 7 music not in playlist,1,12/17/2024 17:17,5a2a3a10-1329-4f94-a802-741096375f1a_2_ea85a157,performance,the play queue repeating songs,negative,play queue problems,False,Amazon Music,Android
cea8bb33-4194-4331-8eee-6aed1d477a84,great app for a beginner music lover  still needs a lot of development for it to reach excellent levels a music app can attain  inorder for a normal human being to fully appreciate a song or an album,1,12/1/2024 7:19,cea8bb33-4194-4331-8eee-6aed1d477a84_1_b42a6286,functionality,still needs a lot of development for it to reach excellent levels,neutral,app development,False,Apple Music,Android
49a2bfbf-ab30-4a2d-a355-36e5807c2fbd,i am trying to play a song it is not playing when i click a song it says upgrade to premium to stop ads even after clicking dismiss the music is not able to play and to play a song from playlist it is saying that something error is going on i just downloaded this app today and st up my account i dont know what bugs and glitches have you fixed in this new update,1,1/4/2025 6:12,49a2bfbf-ab30-4a2d-a355-36e5807c2fbd_1_e4f042ab,functionality,music is not playing,negative,music playback issues,False,Amazon Music,Android
